Name,Cell_type,Bptf,Cbfa2t3h,Cdkn2a,Csf1r,Dnmt3a,Egfl7,Eif2b1,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hhex,Hoxa5,Hoxa9,Hoxb4,Ikzf1,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Mpl,Myb,Nfe2,Nkx2.3,Notch,Pbx1,Polr2a,Prdm16,Procr,Runx1,Sfpi1,Sh2b3,Smarcc1,Tal1,Tcf7,Tet2,Ubc,Vwf
ST-HSC_10X _003,ST-HSC2,13.85055424,15.26782662,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2.373219628,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2.249396939,16.58276584,11.81306901,40
ST-HSC_10X _004,ST-HSC2,14.33210441,15.34385024,40,16.46772009,14.57493246,16.4574613,17.12703564,13.73271283,19.60472745,17.76352104,14.60188276,12.39136325,40,16.70985816,14.41281191,16.78490567,16.43228731,15.0392212,40,15.62131216,20.62729937,14.66566725,19.72464419,12.31242362,15.21146281,13.52364482,13.79370973,15.82509937,11.82221116,17.17174961,12.96780922,13.0168056,14.19315284,16.92538492,19.94209681,16.38128902,14.98169729,18.50761993,16.06648,17.21810041,14.49672452,40,14.51856508,16.20337852,40,17.02913038,11.45424467,40
ST-HSC_10X _005,ST-HSC2,13.50778964,15.35095556,21.66072105,22.67016115,14.30068897,15.05466912,14.62487019,13.69146463,16.60918101,16.68302255,14.260678,11.97271419,40,40,15.68683932,16.3110796,23.12861398,25.39275669,24.26098735,16.2328292,19.39833953,14.82989898,16.88536588,12.48845531,14.54242033,13.52143979,13.93831464,15.55284406,11.80625148,17.5472767,13.59437404,13.17304599,14.27519085,16.09627846,19.17660623,17.24845723,15.29657841,17.56496598,15.87040225,17.4538455,14.30589578,19.13922617,40,14.78193416,40,16.76469142,11.43508266,40
ST-HSC_10X _006,ST-HSC2,14.17632496,16.07128123,40,40,15.39406475,14.57772827,15.19139153,13.82295387,20.56324965,15.25843344,14.35740468,12.80745412,40,40,17.68591934,17.68219831,40,17.59796194,18.52629378,16.79237338,40,14.8795646,16.70235411,12.83950295,14.93938846,12.87538644,13.48290026,16.5952479,12.15327596,17.37198816,13.72019266,13.51666926,14.72175393,16.60659665,20.03726227,16.89473342,15.59749002,17.57307938,15.91410738,17.84413691,14.46595731,19.83675914,15.21599162,17.07734114,40,16.96186678,11.74513209,40
ST-HSC_10X _007,ST-HSC2,12.78258505,13.55140101,18.59944835,15.74741122,13.38066324,11.87141102,13.78256829,13.23580135,15.68406889,15.35734977,13.13427833,11.73658243,18.67240049,16.27214577,14.41429218,15.72271931,16.58163333,13.75492484,16.2748579,15.1177832,16.61638698,13.05857796,19.04203351,11.77006355,12.99305636,11.85912465,12.0342587,15.41221,11.20436779,16.17526949,12.64434885,12.00369836,12.9296225,14.92976711,17.21960039,15.47662451,13.6277305,20.72020784,15.07000753,15.94636552,12.44547495,16.82435671,12.61181095,15.37097907,21.23741555,15.03140358,10.2653578,18.09577834
ST-HSC_10X _008,ST-HSC2,12.81616266,14.60669769,20.44625078,21.43178841,13.80167572,15.07257719,14.30858763,13.35424566,15.39912107,14.372904,13.87555332,11.75702986,20.16358942,15.83068343,14.62002672,14.93049799,15.56401127,14.6913348,19.8485026,14.74950561,17.60052528,13.61821359,15.40651311,12.05467353,14.13208574,12.5866168,12.7597673,14.88780194,10.90873485,17.24352961,12.46331813,12.64209369,13.3401855,14.68165138,18.16131009,15.89158986,14.03819708,15.88374727,16.17063324,16.25035891,13.43746652,40,13.19652178,14.31667537,16.39875377,15.23595776,9.959900182,20.0848308
ST-HSC_10X _009,ST-HSC2,13.3547374,14.71391438,40,17.5907907,14.11604968,15.44405814,14.79178212,13.10910143,17.64241909,15.33907093,14.4225674,12.01087476,21.98617971,18.08560351,20.06232918,15.96868496,18.11769204,14.99734987,40,15.5783489,17.78385908,14.4132037,40,12.57405334,14.82412774,13.01745125,13.52469779,15.60050794,11.62176461,16.25308376,13.54664953,12.27196419,13.92452497,15.90450996,18.54003055,16.45451656,14.46880145,16.67200586,17.04435414,16.42957266,13.41253585,40,14.02747637,15.37368254,40,15.92545889,10.93026603,40
ST-HSC_10X _010,ST-HSC2,14.15233359,16.53867389,40,18.98125245,15.5529896,16.48798816,16.21835335,14.31174782,17.79333747,16.75630252,15.649873,13.51071466,40,20.08341564,16.13606618,16.71935862,17.74190572,16.81485674,40,16.71879099,19.16129537,14.74125971,40,13.22174276,15.02053084,14.95338957,14.27506958,16.86060906,12.51046207,19.31443932,14.19098157,13.1227727,15.05936303,17.31710429,20.43858114,17.07635483,16.0858166,40,17.44043902,17.57583073,14.81987068,20.56101808,15.66987628,17.8805123,40,16.07540267,11.48996902,40
ST-HSC_110,ST-HSC2,17.92350822,17.44837767,40,40,18.37558877,11.61532392,18.91622497,20.89591598,40,40,18.12911206,16.84492727,40,40,40,18.80862482,40,17.84514527,40,20.41000408,40,20.33453277,40,16.97059399,40,15.9729198,16.57323064,18.94750075,16.40351393,40,40,16.5570335,17.87322558,40,23.49668031,40,21.34175492,40,19.11794696,23.27439948,17.82133579,21.49817889,18.27043565,40,40,25.09030836,13.96184344,40
ST-HSC_111,ST-HSC2,17.0964428,20.1173413,40,40,17.50486744,40,40,16.7621169,40,40,16.4990921,15.07239694,40,40,20.82036086,17.43356229,40,40,40,26.48410743,40,19.0518826,40,16.06388476,18.11915787,17.33880763,15.83751513,18.10368821,15.9438637,40,16.99850983,16.76216647,16.79941055,17.58663113,40,20.2982676,21.42768224,40,40,22.96801904,17.16489998,40,18.19722326,18.97139105,40,19.86227923,14.98220555,40
ST-HSC_112,ST-HSC2,16.71873165,19.81733459,40,18.26838284,17.13236927,15.53199264,17.07386455,16.75967537,20.80304024,40,17.66517763,15.29581107,40,40,18.22260242,19.09022134,40,18.18340958,40,18.85340867,40,17.66881124,40,16.26048224,40,16.55756029,16.94553346,19.3632332,15.68885753,40,40,17.05459471,19.07497875,40,40,20.64297215,18.19084318,40,40,20.76936944,17.26983903,40,17.60461138,40,40,19.74734801,13.54162247,40
ST-HSC_113,ST-HSC2,18.47837348,17.37950505,40,40,16.68382235,17.94696621,18.01041812,16.89604547,40,18.61868535,17.04188681,15.30761388,40,40,40,19.00551136,40,40,40,18.33221363,40,19.21494673,19.9039771,15.92202929,40,16.32454274,16.3439111,18.93856287,15.8295413,40,18.62754487,16.05719279,18.99452747,19.19128792,22.98716249,20.19102932,17.54366667,40,40,19.93408405,17.90374872,40,17.52002718,18.27173196,40,18.52369396,14.39060153,40
ST-HSC_114,ST-HSC2,17.19067417,40,40,40,18.74053574,40,19.76179417,17.89934744,20.80990023,40,17.58941362,15.54279358,40,40,40,21.73565392,40,23.12490574,40,19.03825559,40,19.60340776,40,17.64206735,17.82688866,16.95676636,18.00727458,19.58539875,15.66859841,40,17.85689734,17.46911232,17.69893392,19.08322908,24.21067162,40,23.98595133,19.60528622,40,23.58556269,16.84758846,24.02810042,18.76763386,40,40,20.65187178,15.37403729,40
ST-HSC_115,ST-HSC2,17.89999488,40,40,40,40,40,18.53745921,16.79223609,40,40,18.21648297,15.56103897,40,40,17.50359498,18.57207601,40,19.4916686,19.49771447,20.45335213,40,19.86798307,18.88060999,16.73074423,21.85141956,17.15201863,17.53115456,18.87698981,15.49882879,18.63019708,16.22427428,17.54051845,17.65867432,40,40,19.5532614,20.62242357,40,19.69716211,23.6296934,20.34455038,21.67393142,18.572878,18.10052072,40,20.65067915,15.93626431,40
ST-HSC_116,ST-HSC2,18.15649633,18.08657613,40,40,40,17.17034837,19.61170736,17.08660629,40,18.42468925,18.29721991,15.61476538,40,40,40,19.21990066,40,19.12834292,40,19.49136227,19.63228526,19.46738201,40,15.90868652,19.43592806,16.40192424,17.05216501,40,15.67061989,19.42763218,15.19986535,17.70312557,17.74491503,17.98113051,22.41872019,19.49740163,20.1278445,40,19.27439849,21.79931959,19.84412697,40,18.08197791,40,40,20.59826367,13.82252233,40
ST-HSC_117,ST-HSC2,18.42174415,17.98394616,40,15.9630891,18.03417195,17.36378734,18.91862812,40,40,19.24734277,17.03127459,16.28586112,40,40,40,20.14084264,40,40,40,20.74115048,40,19.13377877,40,19.11239035,19.79758688,19.47307891,23.89433813,40,40,19.61065322,40,18.34929838,40,40,40,40,20.70170964,40,40,21.41843587,15.49030896,40,18.74698387,20.13566407,40,20.17046207,15.25702071,40
ST-HSC_118,ST-HSC2,24.27125778,16.72603446,40,40,16.51640094,11.69757873,18.43514066,16.54483974,40,17.9718523,15.84121452,15.16711505,40,40,17.19329453,18.49759171,40,40,40,19.15019191,40,18.44785039,40,15.48223956,40,15.62464692,16.20284119,18.66850133,14.5016934,40,16.0950234,15.98863001,16.48266725,40,21.42812288,40,17.66559871,40,17.60199602,23.57552882,17.28880464,40,17.04134148,18.10273396,40,40,13.50498083,40
ST-HSC_119,ST-HSC2,17.57020499,40,40,40,18.70856069,16.98509291,18.55082264,40,40,40,17.08529158,16.03248142,40,40,40,20.34132958,40,19.37902239,40,19.17179973,40,19.66389689,40,17.68659388,18.45762568,18.86739373,17.17230647,40,17.2765655,40,40,16.73545578,20.6421145,40,21.33862805,40,19.68301063,40,40,24.35650794,17.23898659,20.21751811,18.15373547,19.25038394,40,20.75994665,16.61599585,40
ST-HSC_120,ST-HSC2,17.29093718,40,40,40,18.56491647,17.30238433,20.15003298,18.97376377,21.39120643,40,18.32926318,16.85818025,40,40,40,20.29835954,40,40,40,20.45194513,40,18.11706112,40,16.84704367,17.57313567,15.73129348,18.59171125,18.96340292,16.24501137,40,17.29800646,18.63285928,19.20538791,18.92556784,23.1254935,40,20.11783236,40,40,23.42379399,16.06389619,40,18.48227711,40,40,20.57593159,17.63035567,40
ST-HSC_121,ST-HSC2,16.51302427,20.24877394,40,19.00675794,40,17.02766727,17.46049711,18.87076355,24.28088279,40,16.80948535,16.44047057,40,40,40,18.05670284,40,40,40,18.83965904,40,17.06214594,40,15.76325499,18.40837628,16.44080558,17.71693261,40,16.64926209,40,40,16.44472022,19.93394727,40,21.41696731,24.97428532,19.60665402,40,40,21.99784199,16.52459269,21.79246182,17.43511714,19.56739907,40,19.92797903,14.67859348,40
ST-HSC_122,ST-HSC2,15.72754824,25.66009088,24.55788176,26.68413431,15.72150447,14.55432712,16.06981951,16.05724729,26.42419798,40,16.86847573,13.91650551,25.09546961,40,20.0394602,21.72015477,40,40,40,18.40611198,40,17.58835955,18.16742347,15.13492156,17.00258082,14.98668491,15.07199295,17.37622686,14.20037598,18.18996685,14.2426116,15.71745061,15.85958384,17.68647579,40,18.64772721,16.55782583,17.82565889,17.4367044,20.79229123,15.47007408,40,16.00208523,17.01952806,40,19.3560194,12.60710664,40
ST-HSC_123,ST-HSC2,40,19.89219699,40,40,16.36635946,14.75663944,19.49101846,19.34591417,40,40,17.27969416,17.43002746,40,40,18.12557383,19.635224,40,19.58537764,40,20.65194578,40,19.94917893,40,16.98621233,40,17.6230007,18.5505916,40,16.58107371,19.95783472,18.04880939,18.44317815,18.13321875,40,40,20.35426504,22.25818817,40,40,21.34849691,16.81492769,40,19.30497735,40,40,19.98333103,14.64594253,40
ST-HSC_124,ST-HSC2,17.58400741,16.36076819,40,40,16.84118707,17.65417561,17.60813545,16.38664797,40,40,16.84718986,15.13819853,40,19.08700529,40,18.13861144,17.03417273,40,40,40,18.98961438,17.44374803,40,15.30285031,40,15.38414218,15.53317644,40,14.74659144,40,17.65180128,15.63905784,17.36683825,17.84373532,22.90770464,18.7761498,18.00159108,40,17.82758466,21.96900644,17.91697722,40,17.07895231,40,40,40,13.75987935,40
ST-HSC_125,ST-HSC2,40,18.14451993,40,40,17.00423701,20.91144889,19.05573734,40,40,40,15.81981535,14.55803952,40,19.44996174,40,17.93041578,40,40,40,18.98427552,40,21.29836076,18.12486922,14.82099169,17.80286985,17.60369397,16.33039468,40,13.97155352,18.02074245,40,15.28508418,16.61268079,40,22.77115474,22.2011011,18.39632078,40,40,21.18298315,15.949745,40,16.88619173,21.36895009,40,17.07600472,12.67870888,40
ST-HSC_126,ST-HSC2,16.13681274,16.89596296,40,40,17.17482054,22.29999874,16.99460622,16.33105952,25.18742981,17.92538805,15.79885686,13.85924972,24.55899124,17.40563326,16.7826061,19.928452,40,20.52511618,17.57950019,17.50236655,40,16.62775147,26.22653967,14.87755747,16.8760607,15.79184953,14.83832785,17.9843329,13.07797641,40,15.86756573,14.54725475,15.84164927,18.15096402,40,17.25728782,16.22502456,40,25.44118724,19.75784891,15.22017373,19.74697721,15.41618715,20.95410558,40,17.94884781,11.67840718,25.28911957
ST-HSC_127,ST-HSC2,17.19587477,40,40,40,18.41737071,18.40808744,19.33016789,40,40,40,18.36286511,14.9753861,40,40,40,19.64080345,19.14602398,17.9868715,40,17.6434104,40,17.7519332,40,14.63569097,18.14398815,15.1379578,15.87509285,18.5133698,15.72083794,40,17.00082623,15.65705174,18.2706663,40,20.01470682,40,17.65252637,16.5442027,40,22.92950129,16.28558409,40,17.99894183,40,40,19.77902725,13.39348986,40
ST-HSC_128,ST-HSC2,17.98694499,16.70251614,40,40,22.80937123,12.3059697,18.30043156,17.75467893,40,40,18.78934296,14.0733619,40,18.08801026,40,18.92365998,18.56503816,40,40,40,40,18.16051103,18.05066063,14.48512163,16.99103719,15.99261109,16.28765862,17.10968525,13.87999753,40,13.814212,14.97743942,16.69506228,17.94421481,40,17.34812935,20.6595692,40,17.87389073,22.12982565,17.795922,40,17.65551256,40,40,18.99770062,13.43871498,40
ST-HSC_129,ST-HSC2,15.87439448,19.10583923,40,40,16.84322736,16.90930443,17.46162331,16.44764321,19.80268032,18.67690591,16.50234274,14.72388886,40,40,40,17.76513323,40,17.57077491,18.84361478,17.16149219,40,16.75850372,40,14.77292094,15.97547863,14.22006372,15.70746286,16.57109923,13.59824751,40,16.55320658,14.91309186,15.19323822,16.26727143,21.21639993,19.3520144,17.24305945,40,16.18805584,21.62650087,16.15359341,18.19883513,16.5719982,40,40,17.74042107,12.75715002,40
ST-HSC_130,ST-HSC2,18.32635436,17.75345385,40,40,16.41667551,17.43060577,18.75556455,15.49865287,40,40,17.5931659,18.03277004,40,40,40,17.24291092,40,17.39919417,40,40,40,19.6437809,40,15.25803909,16.86108197,15.31096643,15.60214784,18.81189653,15.54431906,40,15.79228438,15.98260488,17.20579216,40,21.90193109,19.71013056,18.97482837,40,18.73208095,21.89905569,18.16647,40,17.4340595,40,40,19.46760545,13.05465884,40
ST-HSC_131,ST-HSC2,16.73577048,18.21240423,40,40,19.05971801,22.17596006,17.29340428,15.65361006,40,40,16.26011492,14.52603656,40,40,40,40,17.72501459,40,40,18.72507595,40,17.19949405,40,14.4132677,17.07150973,14.59774687,15.28668171,18.11033859,13.67993647,40,13.96142615,15.72603647,16.59826512,17.08694662,40,40,17.61107913,40,40,19.628953,16.48628945,40,16.32122033,18.06050663,40,19.14148377,12.61253944,40
ST-HSC_132,ST-HSC2,16.59133309,18.03774082,24.97107093,26.65107652,17.93819213,18.5325043,18.14069404,15.41831152,19.38970872,26.76618239,17.42951845,14.93644515,25.50265288,17.80244666,16.83301782,19.27182093,17.67983562,16.46389325,40,18.7960177,40,18.17125436,26.64808751,14.91252286,40,15.31465194,15.83518369,18.19312186,13.46080998,18.08543802,13.96003763,15.002541,15.95076972,18.14169847,22.54072344,18.17405941,17.40399511,40,17.98235136,19.82701331,16.17203382,21.46977449,16.88809751,17.49667308,40,19.23494671,13.13510988,24.63015822
ST-HSC_133,ST-HSC2,16.81671767,16.31325726,40,40,40,40,40,16.50630915,18.35432389,40,17.00584378,17.97379186,40,17.37418454,40,17.36319355,40,40,40,18.68306005,40,19.62215298,40,15.07061309,40,17.83048933,17.42903939,17.46656684,14.15560821,18.41667639,14.26855441,15.86321952,15.73558155,17.62066634,22.61308698,19.17312415,17.9396171,40,17.31825609,20.65432101,17.90985981,40,17.99692808,16.73134558,40,18.83107438,14.04375372,40
ST-HSC_134,ST-HSC2,18.28398419,16.57695393,40,40,17.84937165,18.8814464,17.20670696,16.23744111,20.30107543,18.60084425,17.22181845,15.1703578,40,18.83443821,40,18.90272498,17.89799393,40,18.50914441,40,40,18.69012414,40,15.03191464,16.1001953,16.00519788,15.15517626,17.56695942,13.54321217,40,14.20001798,15.1808964,16.45150985,17.88224757,40,17.67440531,18.09356487,40,18.95447285,20.14130548,16.67135614,40,17.10335477,17.37166594,40,40,14.12585854,15.04951041
ST-HSC_135,ST-HSC2,15.63014293,19.44195978,40,40,16.56726836,40,18.19509092,15.75562673,40,40,17.20915584,15.05266827,40,19.70692157,40,18.97267573,40,40,40,21.17831594,19.25454972,17.6540309,40,14.63739585,18.1197423,15.07896684,16.80543708,17.10237827,13.48330554,18.32243198,16.13311118,16.21256098,16.52833146,16.53759504,40,40,19.45296424,40,17.38119612,40,16.8206204,40,18.25871937,16.86162031,40,40,14.98088267,40
ST-HSC_136,ST-HSC2,16.51169397,19.23386398,40,40,17.25297688,18.92692428,17.12656529,14.66829769,26.7850455,17.54062818,17.24892246,14.41310058,26.55835711,17.24119478,17.02890557,18.78795203,18.15265398,16.50311002,40,19.75692856,18.77862573,17.65357126,18.4859371,15.36846694,16.66552509,17.14790791,15.00350685,17.29263209,14.1263859,40,17.85809738,15.21762802,16.60642002,18.62637831,21.49925843,19.62442418,16.70754037,40,40,20.67045316,16.34480228,40,15.89730548,16.84063665,40,18.5174996,11.80839939,40
ST-HSC_137,ST-HSC2,15.57827489,18.18554126,22.21630656,23.18120276,17.2366917,16.79965614,17.54909218,15.05992847,23.38138259,40,15.36121505,14.69611815,40,40,40,18.59627119,23.96195166,17.39454667,40,17.03599661,40,15.89699681,40,14.56536859,15.8835508,14.66860144,14.27637094,17.81721337,13.03200327,40,14.84941498,15.20675426,16.05631843,16.6115705,40,40,17.51961836,17.1074848,16.04095826,19.80660636,15.19094162,40,16.10136539,40,24.14397955,22.75133562,11.52417402,23.08294381
ST-HSC_138,ST-HSC2,15.29574644,18.55996387,26.41012768,40,16.3869898,17.18943817,18.0001339,15.80471478,17.86903229,17.707934,18.2500961,15.09172534,40,40,17.32009106,40,18.48251099,40,40,19.12953284,40,16.85765711,40,16.90962893,18.68947485,15.80908078,16.14928083,18.36435263,15.38307563,40,40,16.03259827,17.92909832,40,21.80980384,40,18.33562876,40,40,20.56255024,16.33911406,40,16.71655387,40,40,18.71100056,13.31899064,40
ST-HSC_139,ST-HSC2,14.91573152,16.68847976,40,40,17.65336372,16.71893548,16.93476644,40,19.08157743,40,40,15.44209351,40,40,40,18.27451704,18.40700393,40,40,40,40,15.44095751,40,16.3525365,16.49392342,16.39113526,17.47460519,17.78780042,14.13770888,40,15.28710449,18.65436043,16.72552544,17.90883528,20.29206205,40,17.11645969,40,40,20.00882182,16.16031878,40,16.83820672,17.19039777,40,18.31711134,13.14097136,40
ST-HSC_140,ST-HSC2,16.3030539,17.37247714,40,40,16.70224797,18.82580019,17.10611887,15.80419329,40,17.62001679,16.90612156,15.47393057,40,19.32526903,40,18.97069756,40,16.83309354,40,19.0111334,40,16.75721639,18.35731564,13.85512715,40,15.89574421,15.31502443,40,13.58860082,18.5541736,16.12439928,14.69403621,15.66772853,18.07533195,40,19.27757024,17.50001073,40,40,20.17608919,15.62794252,40,15.85270656,40,40,16.7953438,12.35497148,40
ST-HSC_141,ST-HSC2,15.9596322,15.84535315,24.71492239,40,17.95871145,17.89510324,18.83319506,18.00758314,26.39128192,16.64631899,17.06550266,14.3367585,40,16.06100333,40,40,16.30874015,16.12425268,40,17.35331567,40,16.91401441,17.21364536,13.88853094,16.90349976,17.89035511,15.08191321,40,12.96241545,17.94772442,14.01672035,14.9628638,16.12106441,40,21.07741368,19.27843491,16.80070151,40,26.4891612,21.08347331,16.08467105,40,16.04215021,17.60935367,40,17.73428282,12.34701041,40
ST-HSC_142,ST-HSC2,15.84297873,40,40,40,17.37787299,19.0718567,17.95605986,40,40,40,19.40900887,15.0052408,40,40,40,40,40,17.7574645,40,40,40,18.01138628,40,16.66833574,17.79334373,15.66091281,19.88701083,40,14.9802486,40,17.04554315,15.99488233,16.43923614,40,40,24.56252546,18.54228054,16.52262168,40,40,17.34765933,40,16.38893318,40,40,21.19761935,12.32462418,40
ST-HSC_143,ST-HSC2,18.85575717,16.26619611,40,40,40,18.34328907,18.08034181,15.83605685,40,17.34122454,17.40633548,15.72754956,40,40,40,40,40,40,40,40,18.07254933,17.38249003,40,14.6267148,18.38933975,14.97309957,15.52181968,40,15.53322964,40,15.85774151,15.3251243,18.98632548,17.96349569,40,18.82776967,16.38001848,40,40,21.57191057,16.22349858,19.9677639,16.63389958,16.59798399,40,16.77295083,13.03508446,40
ST-HSC_144,ST-HSC2,15.79496488,16.04728158,40,40,16.42849089,17.30034798,18.06805305,14.86222872,19.59758624,17.80142341,17.66481001,14.99538324,40,18.61501664,40,19.36005532,40,17.27203377,40,17.36408721,40,16.58097984,40,15.55037787,40,17.1334128,17.4853262,17.8680792,13.96735289,17.87662094,15.53101961,15.54149129,17.75390788,17.9250219,22.21444536,22.71928046,17.7961195,40,16.97246538,23.42107847,16.56972924,19.75925422,16.90119894,40,40,40,14.56625773,40
ST-HSC_145,ST-HSC2,15.23243368,16.99243011,40,40,14.82468104,18.18015353,16.90680038,40,19.03617115,40,16.57129614,16.30350014,40,18.437503,40,40,40,40,40,40,40,40,40,14.98962927,17.0844596,20.35678209,16.77107555,40,13.93763262,17.00450519,13.83671528,15.6494204,15.31807386,17.8457381,40,18.69469092,17.948818,40,15.99532762,19.41889872,18.03249881,40,16.56939774,40,40,40,13.36466296,40
ST-HSC_146,ST-HSC2,15.8761705,17.747746,40,40,17.32542054,18.02547047,18.11583762,18.30419345,40,40,17.72481506,15.07719898,40,19.81697462,24.82800567,40,40,16.13953644,40,17.74504365,40,18.5870531,40,14.82450184,17.30388934,14.53884228,17.11007892,17.41170825,14.74305539,18.47868523,15.61518607,16.37948254,17.69037381,40,22.71673302,18.36438084,17.47584438,18.34140092,40,20.81084734,16.60503447,40,17.97715,17.68578402,40,40,13.23374635,40
ST-HSC_147,ST-HSC2,16.07051794,18.09124162,40,40,17.76569567,16.65119331,17.38016673,16.63741832,40,17.81150746,17.02167327,14.03208046,40,19.43071288,40,17.91842286,40,16.76457226,40,40,40,17.05376281,17.93412159,15.0137365,16.18508152,15.56343935,16.27805245,26.26475656,16.56099514,40,17.50354089,15.3677104,15.58657821,40,40,18.08089562,16.46259908,40,40,19.91104089,15.7582587,40,15.48428523,17.99244143,40,40,12.46078573,40
ST-HSC_148,ST-HSC2,16.30039362,16.87204701,40,40,15.54586943,40,40,15.76284001,40,18.09061504,16.00457699,14.8327993,40,19.57074935,40,18.89501446,40,40,40,18.02343673,40,17.03570642,40,14.97841618,18.11177258,14.37434285,15.42197274,40,14.08631647,17.998481,16.19711649,16.53430161,16.0649114,40,40,18.7960685,18.44764271,19.43632081,40,20.63350077,15.84897685,40,17.05971911,40,40,18.90481629,12.6544006,40
ST-HSC_149,ST-HSC2,14.81520526,15.29040054,20.72424058,22.10646267,15.71400239,21.42422135,16.07505981,15.80667486,21.34496265,20.02676396,14.93085131,12.62720903,17.01865749,16.75010083,16.23929055,16.06731027,16.14711234,16.02796803,22.66167966,18.0555776,23.37146115,16.38893894,15.14779015,14.0442109,16.34726493,14.03122792,15.89072422,21.86921184,12.88324927,22.52969666,14.48396576,15.47886851,15.63216501,17.36671529,21.09347173,15.29643296,16.30264861,23.77824894,21.67843888,18.27214567,16.96284374,23.75165297,14.79739383,17.63524832,23.20527188,18.3958673,11.72565066,15.5515682
ST-HSC_150,ST-HSC2,16.12142019,17.4564896,40,40,16.91873162,40,40,17.78450759,18.46948281,18.42451682,16.64409557,16.89183952,40,19.58144379,40,18.43646652,40,40,17.63532064,40,40,17.98098695,40,15.87488187,40,15.61120242,18.49961803,18.49874586,14.66387901,40,14.99810148,16.72427703,15.99550818,40,21.19294109,18.25895423,18.9763505,40,17.50123599,22.02924182,17.85633956,40,18.59882114,22.30732585,40,19.90929421,15.29508952,40
ST-HSC_151,ST-HSC2,15.90842671,17.5254853,40,40,40,40,17.8882687,17.73078746,18.69120808,17.73077615,16.58346357,14.63960096,40,18.64687863,40,17.38738411,40,17.32711538,40,18.04506606,40,17.64277484,18.03147976,14.34757187,19.17958368,14.03782233,16.50999006,40,14.75475784,18.03781683,16.50141602,15.16821491,14.62959846,18.04142534,22.56528077,18.84005179,17.44364069,40,18.11373053,20.55395615,15.57691067,40,16.84545795,16.66864198,40,17.50783574,13.46795799,40
ST-HSC_152,ST-HSC2,16.60191187,17.66445195,40,40,16.70287832,16.25211157,17.02426384,15.99156748,17.83562926,18.12700444,16.30726898,14.72892483,40,40,40,17.21196126,40,40,40,20.68356078,40,16.56709803,40,14.5343641,40,16.42773624,15.37576941,40,14.24425596,40,18.36605358,15.6562759,16.25148226,19.0361105,21.03379092,18.50051168,18.00365659,17.8323755,40,19.94301278,15.30841154,40,16.56180453,24.46715683,40,18.40498941,14.34089712,40
ST-HSC_153,ST-HSC2,16.61807002,16.88984195,26.75983752,40,17.29599481,40,16.41436592,17.8896075,40,18.34275603,16.94186639,16.22039977,40,40,17.00919152,17.02253786,40,17.72645785,40,17.62862237,40,17.57578355,20.19421004,16.24960763,17.41309295,16.74486313,15.40867175,40,15.14619448,40,15.94536401,16.29133227,16.94757582,17.54280841,40,40,20.2252547,40,40,20.22463037,16.21893863,19.7957086,16.82362762,40,40,19.25925583,14.37421359,40
ST-HSC_154,ST-HSC2,15.08464818,17.69056004,40,16.37580662,17.0333031,16.17144691,16.51328545,16.21582245,40,17.48251386,16.35452029,14.77085552,40,40,40,18.39132316,16.28004877,17.43331781,40,17.37346899,40,16.46602975,40,14.96635066,40,15.57126535,15.03501832,40,17.7577874,40,40,14.68301452,17.26105969,40,19.84294942,18.54979889,17.4703549,40,40,18.83919419,14.8551869,40,15.20950339,40,40,18.19720913,12.15422416,40
ST-HSC_155,ST-HSC2,15.63301655,16.42487887,24.49081805,26.77849416,40,40,18.0569485,15.93388934,18.74126178,16.96846074,16.13352007,14.42136238,40,17.80964042,40,18.64433748,40,16.40074674,40,17.70814712,40,19.12365991,40,14.74014565,40,14.55327579,14.3787484,40,13.97849296,40,15.45178531,14.23503044,16.50048626,16.51874097,40,17.46728095,17.4713701,40,16.49239191,21.69871131,15.85048301,40,17.58725986,26.62668104,40,17.66885026,13.51427122,24.75645001
ST-HSC_156,ST-HSC2,15.81567568,16.96591343,40,40,17.25600867,19.1146429,18.65370583,16.58169542,40,18.46023139,17.13251658,16.85663154,40,17.20717298,40,18.51423504,40,40,40,26.60184683,40,18.22337608,40,14.71017183,18.63300367,16.51508105,15.84573861,40,13.71069115,18.84293584,17.48551967,15.66195076,16.79516903,26.17842351,40,18.8113009,17.89435657,40,24.41893367,21.84066129,17.1688204,40,17.45016883,20.92603454,40,19.18118956,14.36931801,40
ST-HSC_157,ST-HSC2,14.88511126,16.25298416,25.06377293,40,40,17.08305931,17.15034894,16.17533611,18.27440975,17.79383124,16.72766105,15.10466676,40,18.83434539,40,16.25681659,40,16.00076754,40,17.47619405,40,16.07000571,40,14.12155903,18.10172582,16.64537874,15.79331856,17.14638532,13.75681707,40,18.050013,15.46898465,15.95895218,40,22.66910591,17.5899131,17.03673731,17.72104878,17.98056598,19.93531344,16.60476711,40,16.25250125,17.42987708,40,18.17167587,12.17392791,40
